,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
80,2019,3,22,3340057,3586223,3340057
81,2019,3,23,3276820,3533858,3276818
82,2019,3,24,3315686,3575317,3315683
83,2019,3,25,3083985,3330076,3083983
84,2019,3,26,3356150,3610671,3356150
85,2019,3,27,3381974,3631336,3381972
86,2019,3,28,3394925,3650207,3394921
87,2019,3,29,3345151,3632561,3345150
88,2019,3,30,3313817,3578685,3313817
89,2019,3,31,3359180,3641673,3359176
90,2019,4,1,3333516,3627029,3333514
91,2019,4,2,3321126,3595071,3321124
92,2019,4,3,3386659,3651210,3386657
93,2019,4,4,3404027,3677907,3404022
94,2019,4,5,3400859,3668931,3400857
95,2019,4,6,3361866,3624620,3361865
96,2019,4,7,3407787,3672881,3407786
97,2019,4,8,3338525,3614108,3338522
98,2019,4,9,3443375,3717860,3443374
99,2019,4,10,3460025,3733015,3460023
100,2019,4,11,3437139,3707621,3437138
101,2019,4,12,3414018,3690446,3414017
102,2019,4,13,3379082,3671861,3379081
103,2019,4,14,3461448,3743622,3461444
104,2019,4,15,3389140,3673972,3389138
105,2019,4,16,3423960,3698900,3423959
106,2019,4,17,3478249,3758277,3478249
107,2019,4,18,3443006,3727415,3443005
108,2019,4,19,3377415,3642669,3377414
109,2019,4,20,3388970,3652696,3388965
110,2019,4,21,3451304,3725247,3451303
111,2019,4,22,3453481,3725363,3453479
112,2019,4,23,3533056,3810484,3533056
113,2019,4,24,3583795,3854601,3583794
114,2019,4,25,3464704,3724089,3464701
115,2019,4,26,3502198,3785095,3502198
116,2019,4,27,3431112,3715557,3431109
117,2019,4,28,3492916,3769198,3492915
118,2019,4,29,3488609,3777837,3488607
119,2019,4,30,3504619,3776445,3504614
120,2019,5,1,3550892,3827799,3550892
121,2019,5,2,3434479,3710563,3434476
122,2019,5,3,3480006,3741231,3480005
123,2019,5,4,3453346,3720736,3453343
124,2019,5,5,3487985,3781573,3487982
125,2019,5,6,3451334,3734759,3451332
126,2019,5,7,3445223,3727200,3445219
127,2019,5,8,3503542,3769526,3503539
128,2019,5,9,3455364,3721886,3455364
129,2019,5,10,3424762,3691899,3424762
130,2019,5,11,3375337,3658852,3375333
131,2019,5,12,3411332,3691857,3411332
132,2019,5,13,3382059,3656728,3382054
133,2019,5,14,3383641,3655445,3383640
134,2019,5,15,3446850,3723092,3446849
135,2019,5,16,3431366,3717466,3431364
136,2019,5,17,3468271,3746846,3468265
137,2019,5,18,3434686,3707207,3434684
138,2019,5,19,3379215,3665642,3379212
139,2019,5,20,3409358,3701355,3409352
140,2019,5,21,3420979,3699794,3420975
141,2019,5,22,3510601,3791318,3510599
142,2019,5,23,3527093,3804025,3527089
143,2019,5,24,3477625,3760706,3477621
144,2019,5,25,3390798,3675485,3390797
145,2019,5,26,3463873,3751038,3463872
146,2019,5,27,3396440,3681570,3396438
147,2019,5,28,3389011,3668580,3389008
148,2019,5,29,3491127,3775056,3491127
149,2019,5,30,3512617,3789787,3512614
150,2019,5,31,3498674,3782441,3498673
151,2019,6,1,3455674,3738668,3455673
152,2019,6,2,3442295,3724857,3442291
153,2019,6,3,3420195,3724176,3420192
154,2019,6,4,3496205,3781401,3496205
155,2019,6,5,3558338,3824194,3558338
156,2019,6,6,1583975,1697774,1583973
157,2019,6,7,538,591,538
158,2019,6,8,574,616,574
159,2019,6,9,597,652,597
160,2019,6,10,632,685,632
161,2019,6,11,660,717,660
162,2019,6,12,763,818,763
163,2019,6,13,709,784,709
164,2019,6,14,759,826,759
165,2019,6,15,767,848,767
166,2019,6,16,794,882,794
167,2019,6,17,932,1016,932
168,2019,6,18,1082,1186,1082
169,2019,6,19,1151,1248,1151
170,2019,6,20,1336,1446,1336
171,2019,6,21,1672,1802,1672
172,2019,6,22,2421,2637,2421
173,2019,6,23,997973,1093958,997972
174,2019,6,24,3450644,3731827,3450644
175,2019,6,25,3517618,3805787,3517618
176,2019,6,26,3530510,3810849,3530509
177,2019,6,27,3016650,3245265,3016649
178,2019,6,28,3550283,3828841,3550282
179,2019,6,29,3437368,3711608,3437365
180,2019,6,30,3459626,3739988,3459623
181,2019,7,1,3481663,3760981,3481662
182,2019,7,2,1065383,1136632,1065379
183,2019,7,3,2315109,2515326,2315105
184,2019,7,4,3565246,3849588,3565245
185,2019,7,5,1054404,1132754,1054403
186,2019,7,6,114741,140467,114741
187,2019,7,7,1018821,1120765,1018820
188,2019,7,8,3421621,3709922,3421620
189,2019,7,9,3495985,3783337,3495984
190,2019,7,10,3550478,3840174,3550475
191,2019,7,11,3260819,3522813,3260819
192,2019,7,12,3065447,3326629,3065437
193,2019,7,13,3431556,3721924,3431553
194,2019,7,14,3486254,3785066,3486252
195,2019,7,15,3474173,3768860,3474170
196,2019,7,16,3530866,3826236,3530863
197,2019,7,17,3530908,3821826,3530906
198,2019,7,18,3527784,3820708,3527778
199,2019,7,19,3495024,3789593,3495023
200,2019,7,20,3414091,3702778,3414090
201,2019,7,21,3431137,3724576,3431137
202,2019,7,22,3412864,3705220,3412864
203,2019,7,23,3501737,3788024,3501734
204,2019,7,24,3458805,3747728,3458801
205,2019,7,25,3417406,3696561,3417401
206,2019,7,26,3461411,3735150,3461410
207,2019,7,27,3433122,3717306,3433120
208,2019,7,28,3427778,3712590,3427777
209,2019,7,29,3398337,3680033,3398335
210,2019,7,30,3462093,3751500,3462093
211,2019,7,31,3526514,3813058,3526514
212,2019,8,1,3579689,3864073,3579688
213,2019,8,2,3499060,3776850,3499059
214,2019,8,3,3429406,3711155,3429406
215,2019,8,4,3487424,3778121,3487422
216,2019,8,5,3460289,3751528,3460289
217,2019,8,6,3487065,3784639,3487060
218,2019,8,7,3503254,3787227,3503250
219,2019,8,8,3512673,3792894,3512671
220,2019,8,9,3526103,3803329,3526102
221,2019,8,10,3463058,3760424,3463050
222,2019,8,11,3474218,3759376,3474217
223,2019,8,12,3498983,3775281,3498983
224,2019,8,13,3484713,3765675,3484712
225,2019,8,14,3507742,3790039,3507740
226,2019,8,15,3509740,3791922,3509740
227,2019,8,16,3475234,3766209,3475232
228,2019,8,17,3449710,3742808,3449706
229,2019,8,18,3434151,3723250,3434151
230,2019,8,19,3388262,3673094,3388261
231,2019,8,20,3468855,3753752,3468852
232,2019,8,21,3506863,3793425,3506862
233,2019,8,22,3509584,3798550,3509582
234,2019,8,23,3497154,3791412,3497153
235,2019,8,24,3475739,3764645,3475736
236,2019,8,25,3492967,3784615,3492967
237,2019,8,26,3423911,3714213,3423908
238,2019,8,27,3381807,3672576,3381805
239,2019,8,28,3492916,3774874,3492915
240,2019,8,29,3523913,3825972,3523909
241,2019,8,30,3486796,3785753,3486796
242,2019,8,31,3455130,3766383,3455129
243,2019,9,1,3495373,3806067,3495372
244,2019,9,2,3415508,3719272,3415507
245,2019,9,3,3407492,3703262,3407492
246,2019,9,4,3477013,3768839,3477010
247,2019,9,5,3502910,3805853,3502908
248,2019,9,6,3485871,3780672,3485870
249,2019,9,7,3454722,3752199,3454721
250,2019,9,8,3507869,3805690,3507869
251,2019,9,9,3365967,3674558,3365966
252,2019,9,10,3396661,3723189,3396661
253,2019,9,11,3452113,3756779,3452113
254,2019,9,12,3406593,3605377,3329768
255,2019,9,13,3477203,3685264,3400267
256,2019,9,14,3419522,3640429,3342491
257,2019,9,15,3461974,3679586,3382271
258,2019,9,16,3428710,3652319,3350451
259,2019,9,17,3461339,3688416,3384470
260,2019,9,18,3435735,3657826,3359968
261,2019,9,19,2944052,3125912,2879446
262,2019,9,20,3447738,3683183,3370963
263,2019,9,21,3461813,3703992,3384723
264,2019,9,22,3474508,3729917,3396516
265,2019,9,23,3466691,3702372,3387558
266,2019,9,24,3517220,3728583,3438205
267,2019,9,25,3506987,3726047,3430727
268,2019,9,26,3522680,3751647,3445561
269,2019,9,27,3535172,3748935,3457094
270,2019,9,28,3496719,3713303,3419956
271,2019,9,29,3514588,3722661,3434181
272,2019,9,30,3452389,3660638,3374129
273,2019,10,1,3540386,3861798,3540385
274,2019,10,2,3010337,3260892,3010335
275,2019,10,3,3478951,3776876,3478950
276,2019,10,4,3511887,3803203,3511883
277,2019,10,5,3471479,3766604,3471476
278,2019,10,6,3527122,3819004,3527120
279,2019,10,7,3437944,3728781,3437938
280,2019,10,8,3505164,3789480,3505164
281,2019,10,9,3502029,3786501,3502024
282,2019,10,10,3542264,3859502,3542261
283,2019,10,11,3540146,3851280,3540146
284,2019,10,12,3503274,3798911,3503270
285,2019,10,13,3544385,3848906,3544384
286,2019,10,14,3517481,3827190,3517479
287,2019,10,15,3477798,3758695,3477792
288,2019,10,16,3531604,3813978,3531603
289,2019,10,17,3528226,3808972,3528222
290,2019,10,18,3519616,3805454,3519615
291,2019,10,19,3507832,3793251,3507829
292,2019,10,20,3586708,3879677,3586706
293,2019,10,21,3466613,3759901,3466610
294,2019,10,22,3521277,3827258,3521275
295,2019,10,23,3585496,3865939,3585495
296,2019,10,24,3562884,3838220,3562884
297,2019,10,25,3520845,3805299,3520845
298,2019,10,26,3509791,3793188,3509790
299,2019,10,27,3543731,3843397,3543729
300,2019,10,28,3494477,3772245,3494477
301,2019,10,29,3507744,3788343,3507742
302,2019,10,30,3564017,3837105,3564016
303,2019,10,31,3574206,3852755,3574205
304,2019,11,1,3498520,3774391,3498518
305,2019,11,2,3480920,3760709,3480920
306,2019,11,3,3508136,3793503,3508136
307,2019,11,4,3496870,3772139,3496870
308,2019,11,5,3514787,3794089,3514786
309,2019,11,6,3520199,3804607,3520197
310,2019,11,7,3491564,3786074,3491564
311,2019,11,8,3527365,3806711,3527365
312,2019,11,9,3506696,3802188,3506692
313,2019,11,10,3551243,3841455,3551242
314,2019,11,11,3492206,3771854,3492205
315,2019,11,12,3515783,3809133,3515783
316,2019,11,13,3498521,3796838,3498517
317,2019,11,14,3527325,3822890,3527324
318,2019,11,15,1359186,1450709,1359184
319,2019,11,16,0,0,0
320,2019,11,17,2854759,3125455,2854758
321,2019,11,18,3376795,3670027,3376793
322,2019,11,19,3496126,3777973,3496124
323,2019,11,20,2113444,2271406,2113444
324,2019,11,21,2123228,2291976,2123227
325,2019,11,22,3535989,3829178,3535988
326,2019,11,23,3570692,3865174,3570692
327,2019,11,24,3504042,3843808,3504041
328,2019,11,25,3423445,3720308,3423443
329,2019,11,26,3469693,3779353,3469692
330,2019,11,27,3479442,3776324,3479442
331,2019,11,28,3477178,3781857,3477178
332,2019,11,29,3420861,3710393,3420861
333,2019,11,30,3378961,3681556,3378959
334,2019,12,1,3517555,3816746,3517554
335,2019,12,2,3425601,3735287,3425600
336,2019,12,3,3502513,3787424,3502513
337,2019,12,4,3539857,3841595,3539854
338,2019,12,5,3542541,3842007,3542541
339,2019,12,6,3529937,3807776,3529936
340,2019,12,7,3432524,3730152,3432522
341,2019,12,8,3405065,3706467,3405064
342,2019,12,9,3445357,3731615,3445357
343,2019,12,10,3487990,3777577,3487987
344,2019,12,11,3500912,3788569,3500911
345,2019,12,12,3533185,3824306,3533180
346,2019,12,13,3563706,3845366,3563701
347,2019,12,14,3418958,3712880,3418958
348,2019,12,15,3439070,3742683,3439068
349,2019,12,16,3424867,3723381,3424867
350,2019,12,17,3469616,3766043,3469616
351,2019,12,18,3507065,3793737,3507062
352,2019,12,19,3509773,3799493,3509773
353,2019,12,20,3455615,3739291,3455613
354,2019,12,21,3339896,3630644,3339893
355,2019,12,22,3366217,3664783,3366215
356,2019,12,23,3340106,3638833,3340105
357,2019,12,24,3469419,3777236,3469418
358,2019,12,25,3388148,3680890,3388148
359,2019,12,26,3275099,3575332,3275098
360,2019,12,27,3411501,3706881,3411497
361,2019,12,28,3431257,3723931,3431254
362,2019,12,29,3498465,3815281,3498465
363,2019,12,30,3552673,3860947,3552673
364,2019,12,31,3683301,4005949,3683300
