,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
212,2014,8,1,8548748,0,0
213,2014,8,2,8275504,0,0
214,2014,8,3,7824735,0,0
215,2014,8,4,7993595,0,0
216,2014,8,5,8135419,0,0
217,2014,8,6,8130321,0,0
218,2014,8,7,8002233,0,0
219,2014,8,8,7784595,0,0
220,2014,8,9,7915823,0,0
221,2014,8,10,8352959,0,0
222,2014,8,11,8254355,0,0
223,2014,8,12,8247674,0,0
224,2014,8,13,8113305,0,0
225,2014,8,14,8130769,0,0
226,2014,8,15,8023528,0,0
227,2014,8,16,8073600,0,0
228,2014,8,17,8234791,0,0
229,2014,8,18,7898280,0,0
230,2014,8,19,8077641,0,0
231,2014,8,20,7817856,0,0
232,2014,8,21,7844247,0,0
233,2014,8,22,7852658,0,0
234,2014,8,23,8064479,0,0
235,2014,8,24,8406125,0,0
236,2014,8,25,8821538,0,0
237,2014,8,26,8044637,0,0
238,2014,8,27,7958439,0,0
239,2014,8,28,7997553,0,0
240,2014,8,29,7842834,0,0
241,2014,8,30,8052426,0,0
242,2014,8,31,8433247,0,0
243,2014,9,1,10055145,0,0
244,2014,9,2,9620112,0,0
245,2014,9,3,9594719,0,0
246,2014,9,4,9499834,0,0
247,2014,9,5,9182253,0,0
248,2014,9,6,9246594,0,0
249,2014,9,7,9927694,0,0
250,2014,9,8,9298182,0,0
251,2014,9,9,9317083,0,0
252,2014,9,10,9068932,0,0
253,2014,9,11,9046128,0,0
254,2014,9,12,9055017,0,0
255,2014,9,13,9303963,0,0
256,2014,9,14,10182418,0,0
257,2014,9,15,9366720,0,0
258,2014,9,16,9217956,0,0
259,2014,9,17,8845729,0,0
260,2014,9,18,8067313,0,0
261,2014,9,19,8082302,0,0
262,2014,9,20,8082791,0,0
263,2014,9,21,8650424,0,0
264,2014,9,22,7669356,0,0
265,2014,9,23,7705579,0,0
266,2014,9,24,7581295,0,0
267,2014,9,25,7462027,0,0
268,2014,9,26,7494274,0,0
269,2014,9,27,7687048,0,0
270,2014,9,28,8067145,0,0
271,2014,9,29,7480869,0,0
272,2014,9,30,7520269,0,0
273,2014,10,1,7574412,7799617,7482522
274,2014,10,2,7288535,7506175,7199627
275,2014,10,3,7584510,7812644,7491830
276,2014,10,4,7696439,7899745,7599480
277,2014,10,5,8467245,8688485,8362560
278,2014,10,6,7638916,7843827,7542082
279,2014,10,7,7390512,7641388,7298382
280,2014,10,8,7425125,7656045,7335131
281,2014,10,9,7440687,7661971,7351499
282,2014,10,10,7521118,7763659,7430341
283,2014,10,11,7633467,7871857,7538784
284,2014,10,12,7958730,8185175,7855643
285,2014,10,13,7605608,7822131,7508414
286,2014,10,14,7369321,7576632,7277847
287,2014,10,15,7548672,7752383,7459480
288,2014,10,16,7312365,7512291,7226161
289,2014,10,17,7086831,7320167,7002768
290,2014,10,18,7030708,7277970,6944670
291,2014,10,19,7636889,7842223,7540433
292,2014,10,20,7111809,7306033,7023157
293,2014,10,21,7040675,7232683,6953953
294,2014,10,22,7094048,7291554,7009380
295,2014,10,23,6958291,7141623,6874457
296,2014,10,24,6990855,7193510,6907123
297,2014,10,25,7081632,7312891,6995789
298,2014,10,26,7738424,7930124,7641923
299,2014,10,27,6997961,7176609,6911461
300,2014,10,28,6987898,7164641,6902034
301,2014,10,29,7069525,7247583,6983466
302,2014,10,30,6906451,7090276,6823332
303,2014,10,31,6860458,7058108,6774642
304,2014,11,1,7087194,7318386,6996400
305,2014,11,2,7467988,7667370,7372021
306,2014,11,3,7116104,7307657,7026415
307,2014,11,4,6963931,7153573,6878025
308,2014,11,5,6849211,7039434,6764118
309,2014,11,6,6964337,7145792,6878649
310,2014,11,7,6898459,7093141,6815157
311,2014,11,8,7235905,7441717,7146286
312,2014,11,9,6978619,7142900,6892687
313,2014,11,10,6784555,6953838,6694160
314,2014,11,11,6911309,7083370,6821559
315,2014,11,12,6742426,6914336,6656052
316,2014,11,13,6611256,6789345,6527102
317,2014,11,14,6576208,6764437,6491570
318,2014,11,15,6785886,6968531,6696982
319,2014,11,16,7219658,7404633,7121807
320,2014,11,17,6761501,6939189,6671768
321,2014,11,18,6694455,6860269,6607127
322,2014,11,19,6565547,6731873,6480439
323,2014,11,20,6558427,6734394,6473412
324,2014,11,21,6650279,6832475,6563379
325,2014,11,22,6921176,7122338,6828856
326,2014,11,23,7229884,7427510,7128153
327,2014,11,24,7093225,7255687,6998112
328,2014,11,25,7065179,7229491,6970498
329,2014,11,26,6737682,6925203,6646300
330,2014,11,27,6526713,6664688,6440715
331,2014,11,28,6124028,6277161,6044998
332,2014,11,29,6504725,6659313,6416280
333,2014,11,30,6941202,7096952,6846306
334,2014,12,1,6558902,6707004,6471869
335,2014,12,2,6316901,6465793,6234256
336,2014,12,3,6498841,6657979,6416033
337,2014,12,4,6282735,6420996,6201485
338,2014,12,5,6270202,6424401,6189412
339,2014,12,6,6578168,6740204,6492157
340,2014,12,7,6855344,6998124,6761790
341,2014,12,8,5973095,6093966,5893834
342,2014,12,9,4796718,4899292,4736686
343,2014,12,10,4876890,4976151,4818572
344,2014,12,11,4873587,4969394,4814634
345,2014,12,12,5020043,5145278,4957412
346,2014,12,13,6359614,6531933,6276704
347,2014,12,14,6753102,6913492,6662660
348,2014,12,15,6446571,6595018,6361115
349,2014,12,16,6470889,6627202,6386203
350,2014,12,17,6777133,6932108,6687965
351,2014,12,18,6801408,6952915,6711945
352,2014,12,19,6795760,6967260,6707133
353,2014,12,20,6839677,7002233,6748057
354,2014,12,21,7024561,7180100,6925720
355,2014,12,22,6997277,7153623,6899826
356,2014,12,23,7031934,7203545,6933921
357,2014,12,24,7475412,7640288,7376538
358,2014,12,25,7141250,7299806,7040289
359,2014,12,26,7007005,7165049,6911809
360,2014,12,27,7176218,7327975,7076923
361,2014,12,28,7398428,7557317,7295778
362,2014,12,29,5465158,5593888,5388278
363,2014,12,30,6354983,6502000,6270062
364,2014,12,31,7425437,7607261,7335607
