,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
53,2015,2,23,5706612,5889309,5706612
54,2015,2,24,5552666,5745837,5552666
55,2015,2,25,5598531,5786451,5598530
56,2015,2,26,5481537,5663672,5481536
57,2015,2,27,5718015,5916287,5718014
58,2015,2,28,5667746,5875231,5667746
59,2015,3,1,3205984,3319245,3205984
60,2015,3,2,5346995,5526819,5346993
61,2015,3,3,5419661,5605941,5419661
62,2015,3,4,5420973,5610765,5420972
63,2015,3,5,5503823,5687017,5503823
64,2015,3,6,5437214,5633050,5437214
65,2015,3,7,5609187,5818613,5609187
66,2015,3,8,5886220,6080158,5886219
67,2015,3,9,5461266,5651431,5461266
68,2015,3,10,5414063,5605246,5414063
69,2015,3,11,5473095,5663169,5473095
70,2015,3,12,5452984,5637391,5452983
71,2015,3,13,5458901,5661673,5458901
72,2015,3,14,5819297,6025052,5819297
73,2015,3,15,5905591,6107421,5905591
74,2015,3,16,5322348,5509120,5322348
75,2015,3,17,5377517,5579130,5377516
76,2015,3,18,5424190,5623380,5424188
77,2015,3,19,4815577,4984178,4815577
78,2015,3,20,3374219,3499272,3374219
79,2015,3,21,5650714,5854394,5650712
80,2015,3,22,5884715,6112801,5884715
81,2015,3,23,5378843,5563895,5378842
82,2015,3,24,5223195,5401654,5223194
83,2015,3,25,4902088,5070815,4902086
84,2015,3,26,4960712,5146914,4960711
85,2015,3,27,5070177,5253677,5070176
86,2015,3,28,5334834,5519780,5334834
87,2015,3,29,5335486,5517176,5335485
88,2015,3,30,5004064,5174829,5004061
89,2015,3,31,5066278,5237146,5066276
90,2015,4,1,5384337,5568784,5384336
91,2015,4,2,5182395,5361659,5182393
92,2015,4,3,5382824,5578080,5382824
93,2015,4,4,5537912,5749791,5537912
94,2015,4,5,5756332,5949633,5756332
95,2015,4,6,5341507,5522996,5341507
96,2015,4,7,5338572,5519770,5338572
97,2015,4,8,5305172,5494783,5305172
98,2015,4,9,5361810,5545949,5361809
99,2015,4,10,4240664,4386013,4240663
100,2015,4,11,3868675,4014345,3868675
101,2015,4,12,4037309,4179675,4037309
102,2015,4,13,3908362,4033117,3908362
103,2015,4,14,4450759,4592855,4450758
104,2015,4,15,4145823,4278555,4145821
105,2015,4,16,3766410,3883268,3766410
106,2015,4,17,4036003,4182078,4036001
107,2015,4,18,4750651,4909489,4750650
108,2015,4,19,4902350,5051033,4902348
109,2015,4,20,4586248,4725483,4586247
110,2015,4,21,4531652,4671743,4531650
111,2015,4,22,4662325,4805440,4662324
112,2015,4,23,4357909,4488626,4357909
113,2015,4,24,4623987,4768578,4623987
114,2015,4,25,4768907,4916420,4768907
115,2015,4,26,4902264,5056102,4902263
116,2015,4,27,4085690,4207709,4085690
117,2015,4,28,1565983,1621220,1565983
118,2015,4,29,1513878,1569853,1513878
119,2015,4,30,1474668,1529018,1474668
120,2015,5,1,1695802,1760830,1695802
121,2015,5,2,860545,893360,860545
122,2015,5,3,1785729,1846566,1785729
123,2015,5,4,1515136,1570227,1515136
124,2015,5,5,1481578,1537641,1481578
125,2015,5,6,1475056,1530845,1475056
126,2015,5,7,1341651,1394869,1341651
127,2015,5,8,1400340,1455729,1400340
128,2015,5,9,1606907,1667775,1606907
129,2015,5,10,1582829,1645163,1582829
130,2015,5,11,1309644,1361306,1309644
131,2015,5,12,1255506,1303758,1255506
132,2015,5,13,1328376,1378773,1328376
133,2015,5,14,1319529,1368660,1319529
134,2015,5,15,1400915,1457643,1400915
135,2015,5,16,1542394,1598307,1542394
136,2015,5,17,1507421,1561017,1507421
137,2015,5,18,1269646,1317883,1269645
138,2015,5,19,1247205,1296776,1247205
139,2015,5,20,1238416,1286453,1238416
140,2015,5,21,1248673,1298219,1248673
141,2015,5,22,1309005,1363440,1309005
142,2015,5,23,1462860,1516566,1462860
143,2015,5,24,1435427,1488541,1435427
144,2015,5,25,1249994,1298554,1249994
145,2015,5,26,1231555,1281065,1231555
146,2015,5,27,1385865,1442057,1385865
147,2015,5,28,1408369,1467443,1408369
148,2015,5,29,1450108,1513031,1450108
149,2015,5,30,1651571,1716993,1651571
150,2015,5,31,1603577,1667255,1603577
151,2015,6,1,1422970,1481669,1422969
152,2015,6,2,1324682,1380174,1324682
153,2015,6,3,1374275,1429786,1374274
154,2015,6,4,1389503,1446571,1389502
155,2015,6,5,1454281,1518545,1454281
156,2015,6,6,1612563,1676597,1612563
157,2015,6,7,1526576,1585703,1526575
158,2015,6,8,1360598,1414991,1360598
159,2015,6,9,1333143,1388187,1333143
160,2015,6,10,1350497,1404994,1350497
161,2015,6,11,1283598,1335433,1283598
162,2015,6,12,1245165,1294679,1245165
163,2015,6,13,1369808,1421820,1369808
164,2015,6,14,1312674,1362229,1312674
165,2015,6,15,1124736,1168634,1124736
166,2015,6,16,1112787,1156069,1112787
167,2015,6,17,1144831,1191327,1144831
168,2015,6,18,968738,1005468,968738
169,2015,6,19,1112110,1155268,1112110
170,2015,6,20,1235843,1280559,1235843
171,2015,6,21,1167647,1209662,1167647
172,2015,6,22,1028857,1069481,1028857
173,2015,6,23,1044845,1085995,1044845
174,2015,6,24,1071185,1111571,1071185
175,2015,6,25,1062537,1102043,1062536
176,2015,6,26,1231561,1277829,1231561
177,2015,6,27,1358570,1406367,1358570
178,2015,6,28,1324827,1370212,1324826
179,2015,6,29,1158952,1200411,1158952
180,2015,6,30,1141337,1183600,1141337
181,2015,7,1,1159612,1203438,1159612
182,2015,7,2,1229712,1276184,1229712
183,2015,7,3,1397102,1450507,1397102
184,2015,7,4,1448824,1505262,1448824
185,2015,7,5,1469011,1525566,1469011
186,2015,7,6,1304668,1355200,1304668
187,2015,7,7,1261678,1310399,1261678
188,2015,7,8,1303223,1352505,1303223
189,2015,7,9,1345865,1397003,1345865
190,2015,7,10,1372277,1424963,1372276
191,2015,7,11,1544774,1602901,1544774
192,2015,7,12,1517067,1573307,1517067
193,2015,7,13,1332880,1384493,1332880
194,2015,7,14,1334961,1386156,1334961
195,2015,7,15,1377200,1429411,1377200
196,2015,7,16,1325570,1378649,1325570
197,2015,7,17,1450009,1513066,1450009
198,2015,7,18,1569282,1635646,1569282
199,2015,7,19,1583718,1648190,1583718
200,2015,7,20,1456613,1513425,1456613
201,2015,7,21,1403064,1459380,1403064
202,2015,7,22,1365192,1420080,1365191
203,2015,7,23,1381385,1436394,1381385
204,2015,7,24,1388286,1444867,1388286
205,2015,7,25,1555259,1617899,1555259
206,2015,7,26,1509285,1568338,1509285
207,2015,7,27,1313095,1366375,1313095
208,2015,7,28,1252790,1303261,1252790
209,2015,7,29,1232317,1281522,1232317
210,2015,7,30,1216035,1263764,1216035
211,2015,7,31,1250241,1299082,1250241
212,2015,8,1,421835,435622,421835
213,2015,8,2,1330612,1381362,1330611
214,2015,8,3,1141663,1185328,1141663
215,2015,8,4,1158026,1202706,1158026
216,2015,8,5,1251560,1301838,1251560
217,2015,8,6,1270532,1324543,1270532
218,2015,8,7,1338584,1393538,1338584
219,2015,8,8,1453486,1510122,1453486
220,2015,8,9,1405364,1461557,1405364
221,2015,8,10,1213271,1262259,1213271
222,2015,8,11,1170759,1215686,1170759
223,2015,8,12,1217846,1266608,1217845
224,2015,8,13,1213081,1262345,1213081
225,2015,8,14,1288731,1341089,1288731
226,2015,8,15,1421874,1477166,1421874
227,2015,8,16,1398783,1452674,1398783
228,2015,8,17,1249869,1298959,1249869
229,2015,8,18,1182974,1231557,1182974
230,2015,8,19,1162913,1209649,1162913
231,2015,8,20,1201319,1251337,1201318
232,2015,8,21,1284064,1337088,1284064
233,2015,8,22,1435428,1490209,1435428
234,2015,8,23,1378405,1431392,1378405
235,2015,8,24,1192845,1240286,1192845
236,2015,8,25,1103442,1147713,1103442
237,2015,8,26,1049737,1091135,1049737
238,2015,8,27,1036146,1077362,1036145
239,2015,8,28,1158046,1204526,1158046
240,2015,8,29,1384675,1436253,1384675
241,2015,8,30,1356757,1405827,1356757
242,2015,8,31,1155692,1198782,1155692
243,2015,9,1,1096274,1137344,1096274
244,2015,9,2,1091711,1133521,1091711
245,2015,9,3,1103822,1148528,1103822
246,2015,9,4,1155325,1201073,1155325
247,2015,9,5,1353808,1405071,1353807
248,2015,9,6,1310083,1358866,1310083
249,2015,9,7,1120127,1163374,1120127
250,2015,9,8,1064290,1106004,1064290
251,2015,9,9,1068889,1109642,1068889
252,2015,9,10,1085081,1129125,1085081
253,2015,9,11,1163859,1210206,1163859
254,2015,9,12,1328035,1375906,1328035
255,2015,9,13,1284257,1329470,1284257
256,2015,9,14,1073798,1114348,1073798
257,2015,9,15,1061214,1102132,1061214
258,2015,9,16,1070842,1110958,1070842
259,2015,9,17,1075994,1118867,1075994
260,2015,9,18,1139489,1184432,1139489
261,2015,9,19,1345860,1395566,1345859
262,2015,9,20,1302328,1349419,1302328
263,2015,9,21,1073324,1115179,1073324
264,2015,9,22,1094223,1138170,1094223
265,2015,9,23,1064072,1107058,1064072
266,2015,9,24,1035154,1081921,1035154
267,2015,9,25,1140590,1188820,1140589
268,2015,9,26,1333758,1385907,1333758
269,2015,9,27,1267995,1314334,1267995
270,2015,9,28,1044517,1084762,1044517
271,2015,9,29,950655,988811,950655
272,2015,9,30,998547,1037747,998547
273,2015,10,1,1045483,1087387,1045483
274,2015,10,2,1154334,1202624,1154334
275,2015,10,3,1287801,1333338,1287801
276,2015,10,4,1236938,1281662,1236938
277,2015,10,5,1023624,1063443,1023624
278,2015,10,6,1103159,1146002,1103159
279,2015,10,7,1138929,1182981,1138929
280,2015,10,8,1150168,1199088,1150168
281,2015,10,9,1220413,1270868,1220413
282,2015,10,10,1400985,1452140,1400985
283,2015,10,11,1346062,1396613,1346062
284,2015,10,12,1189403,1235884,1189403
285,2015,10,13,1130049,1177250,1130048
286,2015,10,14,1157243,1203750,1157243
287,2015,10,15,967469,1007763,967469
288,2015,10,16,1013392,1055086,1013392
289,2015,10,17,1382598,1432527,1382598
290,2015,10,18,1345194,1396032,1345194
291,2015,10,19,1114306,1159405,1114306
292,2015,10,20,1081325,1126531,1081325
293,2015,10,21,1101378,1145615,1101378
294,2015,10,22,1083432,1131785,1083432
295,2015,10,23,1182401,1233517,1182401
296,2015,10,24,1352610,1403102,1352610
297,2015,10,25,1272799,1320174,1272799
298,2015,10,26,1063950,1107527,1063950
299,2015,10,27,1068204,1112221,1068204
300,2015,10,28,1049934,1093337,1049934
301,2015,10,29,1079299,1126949,1079299
302,2015,10,30,1186998,1236193,1186998
303,2015,10,31,1360714,1411642,1360714
304,2015,11,1,1333185,1381073,1333185
305,2015,11,2,1091344,1136477,1091344
306,2015,11,3,1079482,1124582,1079482
307,2015,11,4,1047376,1090863,1047376
308,2015,11,5,1077711,1126107,1077711
309,2015,11,6,1151699,1201668,1151699
310,2015,11,7,1258289,1306414,1258287
311,2015,11,8,1242905,1291314,1242894
312,2015,11,9,1064926,1110195,1064911
313,2015,11,10,1039592,1086197,1039574
314,2015,11,11,1034958,1078643,1034943
315,2015,11,12,1071094,1121005,1071074
316,2015,11,13,1126345,1177141,1126328
317,2015,11,14,1290315,1339426,1290271
318,2015,11,15,1204624,1250756,1204573
319,2015,11,16,1037337,1081168,1037280
320,2015,11,17,1021933,1065935,1021928
321,2015,11,18,1028633,1073135,1028617
322,2015,11,19,1035651,1082271,1035635
323,2015,11,20,1118407,1168798,1118395
324,2015,11,21,1282769,1332851,1282750
325,2015,11,22,1150467,1193063,1150453
326,2015,11,23,979640,1020376,979612
327,2015,11,24,928143,968978,928107
328,2015,11,25,1030369,1074060,1030369
329,2015,11,26,1052249,1101655,1052249
330,2015,11,27,1105484,1155665,1105484
331,2015,11,28,1244224,1294288,1244224
332,2015,11,29,1193797,1241841,1193797
333,2015,11,30,977526,1019084,977526
334,2015,12,1,985871,1028886,985871
335,2015,12,2,989218,1033096,989218
336,2015,12,3,968096,1013761,968096
337,2015,12,4,1060158,1107876,1060158
338,2015,12,5,1235806,1283566,1235806
339,2015,12,6,1198880,1245462,1198880
340,2015,12,7,1023197,1065413,1023197
341,2015,12,8,980605,1020785,980605
342,2015,12,9,990645,1030514,990645
343,2015,12,10,977941,1021682,977941
344,2015,12,11,1030155,1074731,1030155
345,2015,12,12,1171075,1215750,1171075
346,2015,12,13,1117226,1159097,1117226
347,2015,12,14,964436,1003037,964436
348,2015,12,15,959917,998458,959917
349,2015,12,16,954375,993722,954375
350,2015,12,17,984354,1031611,984354
351,2015,12,18,1024717,1071409,1024717
352,2015,12,19,1149172,1195680,1149172
353,2015,12,20,1132791,1177675,1132791
354,2015,12,21,994063,1039472,994063
355,2015,12,22,975705,1019624,975705
356,2015,12,23,1042274,1090562,1042274
357,2015,12,24,1086784,1140098,1086784
358,2015,12,25,1129284,1181791,1129284
359,2015,12,26,1123716,1172590,1123716
360,2015,12,27,1119233,1167184,1119233
361,2015,12,28,1030613,1078400,1030613
362,2015,12,29,1008498,1053860,1008498
363,2015,12,30,1010463,1055810,1010463
364,2015,12,31,1166168,1223841,1166168
