,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
120,2021,5,1,2220515,2412680,2220515
121,2021,5,2,2213425,2401865,2213425
122,2021,5,3,2192109,2379354,2192109
123,2021,5,4,2288954,2476960,2288954
124,2021,5,5,2332423,2552335,2332421
125,2021,5,6,2164767,2362405,2164766
126,2021,5,7,2135149,2324577,2135149
127,2021,5,8,2149497,2366474,2149497
128,2021,5,9,2186273,2363999,2186273
129,2021,5,10,1996869,2214586,1996869
130,2021,5,11,2118387,2336653,2118386
131,2021,5,12,2221678,2424981,2221677
132,2021,5,13,2218296,2411525,2218296
133,2021,5,14,2203787,2386560,2203785
134,2021,5,15,2153822,2346222,2153822
135,2021,5,16,2205963,2388314,2205963
136,2021,5,17,2129339,2304902,2129336
137,2021,5,18,2174597,2358250,2174596
138,2021,5,19,2191353,2375448,2191353
139,2021,5,20,2239836,2419646,2239836
140,2021,5,21,2180805,2358048,2180804
141,2021,5,22,2241886,2419831,2241885
142,2021,5,23,2242430,2430615,2242429
143,2021,5,24,2061036,2238341,2061036
144,2021,5,25,2084858,2254288,2084856
145,2021,5,26,2210306,2387869,2210305
146,2021,5,27,2103446,2273441,2103446
147,2021,5,28,2159021,2332769,2159021
148,2021,5,29,2181136,2360569,2181136
149,2021,5,30,2105015,2288999,2105011
150,2021,5,31,2063693,2234800,2063693
151,2021,6,1,2126061,2294085,2126061
152,2021,6,2,2145600,2313365,2145599
153,2021,6,3,2095907,2268242,2095907
154,2021,6,4,2156228,2320833,2156227
155,2021,6,5,2087036,2248522,2087036
156,2021,6,6,2105064,2272526,2105064
157,2021,6,7,2077677,2240998,2077675
158,2021,6,8,2064322,2227974,2064322
159,2021,6,9,2114243,2280850,2114243
160,2021,6,10,2089326,2253227,2089326
161,2021,6,11,2154431,2328066,2154429
162,2021,6,12,2060428,2222053,2060427
163,2021,6,13,2087775,2260936,2087774
164,2021,6,14,2004310,2167370,2004310
165,2021,6,15,2050068,2216517,2050068
166,2021,6,16,2080785,2248247,2080785
167,2021,6,17,2063305,2228734,2063305
168,2021,6,18,2078900,2247996,2078900
169,2021,6,19,2059250,2228611,2059250
170,2021,6,20,2054619,2226845,2054618
171,2021,6,21,1957650,2122410,1957648
172,2021,6,22,1998267,2161032,1998263
173,2021,6,23,2012358,2171549,2012358
174,2021,6,24,1965221,2125774,1965221
175,2021,6,25,2060605,2231685,2060603
176,2021,6,26,2029268,2193230,2029268
177,2021,6,27,2068950,2239354,2068948
178,2021,6,28,2102389,2273997,2102389
179,2021,6,29,2084868,2253008,2084868
180,2021,6,30,2041041,2205797,2041040
181,2021,7,1,2036030,2198140,2036030
182,2021,7,2,2075834,2246189,2075834
183,2021,7,3,1991862,2150677,1991861
184,2021,7,4,2006033,2165699,2006031
185,2021,7,5,1884355,2038180,1884355
186,2021,7,6,2000649,2165075,2000649
187,2021,7,7,2164324,2334074,2164324
188,2021,7,8,2007306,2165767,2007304
189,2021,7,9,2034904,2194880,2034904
190,2021,7,10,2027313,2185233,2027313
191,2021,7,11,2281058,2464552,2281057
192,2021,7,12,1984063,2139415,1984063
193,2021,7,13,1988231,2143675,1988230
194,2021,7,14,2028711,2185032,2028708
195,2021,7,15,1993483,2148576,1993483
196,2021,7,16,1982132,2136980,1982132
197,2021,7,17,2020053,2174491,2020053
198,2021,7,18,2079870,2240849,2079870
199,2021,7,19,1972712,2141311,1972712
200,2021,7,20,2058897,2221319,2058896
201,2021,7,21,2178457,2338906,2178457
202,2021,7,22,2148744,2312119,2148744
203,2021,7,23,2235115,2404474,2235115
204,2021,7,24,2107216,2269616,2107215
205,2021,7,25,2155187,2324019,2155187
206,2021,7,26,2107776,2272190,2107776
207,2021,7,27,1722430,1856784,1722430
208,2021,7,28,2173571,2341293,2173570
209,2021,7,29,1838460,1985487,1838459
210,2021,7,30,2230074,2403788,2230073
211,2021,7,31,2060593,2229946,2060593
212,2021,8,1,2160512,2335613,2160512
213,2021,8,2,2034550,2210423,2034550
214,2021,8,3,2126885,2301485,2126883
215,2021,8,4,2134389,2313742,2134363
216,2021,8,5,2105073,2276314,2104989
217,2021,8,6,2082524,2262168,2082430
218,2021,8,7,2127156,2297866,2127071
219,2021,8,8,2051133,2219411,2051052
220,2021,8,9,1920635,2080920,1920556
221,2021,8,10,2015642,2181279,2015557
222,2021,8,11,2081263,2255120,2081198
223,2021,8,12,2106751,2277859,2106710
224,2021,8,13,2158544,2340478,2158523
225,2021,8,14,2090111,2265050,2090091
226,2021,8,15,2123341,2297885,2123325
227,2021,8,16,2020277,2191745,2020267
228,2021,8,17,2036955,2209166,2036950
229,2021,8,18,2096456,2265840,2096450
230,2021,8,19,2112317,2287402,2112313
231,2021,8,20,2136626,2318449,2136618
232,2021,8,21,2099616,2278512,2099612
233,2021,8,22,2127542,2302761,2127536
234,2021,8,23,1984927,2153943,1984920
235,2021,8,24,2055967,2225633,2055961
236,2021,8,25,2082070,2255210,2082069
237,2021,8,26,2129875,2308034,2129870
238,2021,8,27,2130447,2319844,2130440
239,2021,8,28,2125425,2294174,2125421
240,2021,8,29,2102687,2278113,2102686
241,2021,8,30,2023245,2196215,2023242
242,2021,8,31,0,0,0
243,2021,9,1,2116065,2223352,2057036
244,2021,9,2,2071616,2176411,2013959
245,2021,9,3,2143840,2246967,2083664
246,2021,9,4,2046763,2142858,1987287
247,2021,9,5,2065459,2169668,2004484
248,2021,9,6,1947572,2049662,1888136
249,2021,9,7,2032904,2142451,1972315
250,2021,9,8,2049577,2148829,1989315
251,2021,9,9,2065665,2166982,2005287
252,2021,9,10,2152586,2256913,2091999
253,2021,9,11,2114525,2219252,2051998
254,2021,9,12,2149333,2260767,2086955
255,2021,9,13,0,0,0
256,2021,9,14,0,0,0
257,2021,9,15,0,0,0
258,2021,9,16,0,0,0
259,2021,9,17,0,0,0
260,2021,9,18,0,0,0
261,2021,9,19,0,0,0
262,2021,9,20,0,0,0
263,2021,9,21,0,0,0
264,2021,9,22,0,0,0
265,2021,9,23,0,0,0
266,2021,9,24,0,0,0
267,2021,9,25,0,0,0
268,2021,9,26,0,0,0
269,2021,9,27,0,0,0
270,2021,9,28,0,0,0
271,2021,9,29,0,0,0
272,2021,9,30,0,0,0
273,2021,10,1,0,0,0
274,2021,10,2,0,0,0
275,2021,10,3,0,0,0
276,2021,10,4,0,0,0
277,2021,10,5,0,0,0
278,2021,10,6,0,0,0
279,2021,10,7,0,0,0
280,2021,10,8,0,0,0
281,2021,10,9,0,0,0
282,2021,10,10,0,0,0
283,2021,10,11,0,0,0
284,2021,10,12,0,0,0
285,2021,10,13,0,0,0
286,2021,10,14,0,0,0
287,2021,10,15,0,0,0
288,2021,10,16,0,0,0
289,2021,10,17,0,0,0
290,2021,10,18,0,0,0
291,2021,10,19,0,0,0
292,2021,10,20,0,0,0
293,2021,10,21,0,0,0
294,2021,10,22,0,0,0
295,2021,10,23,0,0,0
296,2021,10,24,0,0,0
297,2021,10,25,0,0,0
298,2021,10,26,0,0,0
299,2021,10,27,0,0,0
300,2021,10,28,0,0,0
301,2021,10,29,0,0,0
302,2021,10,30,0,0,0
303,2021,10,31,0,0,0
304,2021,11,1,0,0,0
305,2021,11,2,0,0,0
306,2021,11,3,0,0,0
307,2021,11,4,0,0,0
308,2021,11,5,0,0,0
309,2021,11,6,0,0,0
310,2021,11,7,0,0,0
311,2021,11,8,0,0,0
312,2021,11,9,0,0,0
313,2021,11,10,0,0,0
314,2021,11,11,0,0,0
315,2021,11,12,0,0,0
316,2021,11,13,0,0,0
317,2021,11,14,0,0,0
318,2021,11,15,0,0,0
319,2021,11,16,0,0,0
320,2021,11,17,0,0,0
321,2021,11,18,0,0,0
322,2021,11,19,0,0,0
323,2021,11,20,0,0,0
324,2021,11,21,0,0,0
325,2021,11,22,0,0,0
326,2021,11,23,0,0,0
327,2021,11,24,0,0,0
328,2021,11,25,0,0,0
329,2021,11,26,0,0,0
330,2021,11,27,0,0,0
331,2021,11,28,0,0,0
332,2021,11,29,0,0,0
333,2021,11,30,0,0,0
334,2021,12,1,0,0,0
335,2021,12,2,0,0,0
336,2021,12,3,0,0,0
337,2021,12,4,0,0,0
338,2021,12,5,0,0,0
339,2021,12,6,0,0,0
340,2021,12,7,0,0,0
341,2021,12,8,0,0,0
342,2021,12,9,0,0,0
343,2021,12,10,0,0,0
344,2021,12,11,0,0,0
345,2021,12,12,0,0,0
346,2021,12,13,0,0,0
347,2021,12,14,0,0,0
348,2021,12,15,0,0,0
349,2021,12,16,0,0,0
350,2021,12,17,0,0,0
351,2021,12,18,0,0,0
352,2021,12,19,0,0,0
353,2021,12,20,0,0,0
354,2021,12,21,0,0,0
355,2021,12,22,0,0,0
356,2021,12,23,0,0,0
357,2021,12,24,0,0,0
358,2021,12,25,0,0,0
359,2021,12,26,0,0,0
360,2021,12,27,0,0,0
361,2021,12,28,0,0,0
362,2021,12,29,0,0,0
363,2021,12,30,0,0,0
364,2021,12,31,0,0,0
