,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
61,2018,3,3,474899,497058,474899
62,2018,3,4,282923,295270,282923
63,2018,3,5,429212,452411,429212
64,2018,3,6,310151,323628,310150
65,2018,3,7,552429,578053,552429
66,2018,3,8,436718,459832,436718
67,2018,3,9,573979,606235,573979
68,2018,3,10,668400,696873,668400
69,2018,3,11,673238,703501,673238
70,2018,3,12,524354,551720,524354
71,2018,3,13,548306,575299,548306
72,2018,3,14,557827,583757,557827
73,2018,3,15,610767,642393,610766
74,2018,3,16,548858,578683,548858
75,2018,3,17,731801,762077,731801
76,2018,3,18,679692,709742,679692
77,2018,3,19,525426,552919,525426
78,2018,3,20,555380,582808,555380
79,2018,3,21,591621,619264,591621
80,2018,3,22,572754,604458,572754
81,2018,3,23,570336,602833,570336
82,2018,3,24,648821,678013,648821
83,2018,3,25,633798,662795,633798
84,2018,3,26,505856,532294,505856
85,2018,3,27,495945,522328,495945
86,2018,3,28,494020,519477,494019
87,2018,3,29,550997,580672,550997
88,2018,3,30,429082,449875,429082
89,2018,3,31,567323,593550,567323
90,2018,4,1,552885,578207,552885
91,2018,4,2,423807,446239,423807
92,2018,4,3,517703,543739,517702
93,2018,4,4,512602,538154,512602
94,2018,4,5,548095,575868,548095
95,2018,4,6,644816,675505,644816
96,2018,4,7,741988,772486,741988
97,2018,4,8,726111,759592,726111
98,2018,4,9,749424,782822,749424
99,2018,4,10,969326,1008657,969326
100,2018,4,11,708540,740661,708540
101,2018,4,12,688100,720674,688100
102,2018,4,13,813905,849245,813905
103,2018,4,14,902045,936487,902045
104,2018,4,15,821518,850665,821518
105,2018,4,16,610284,637521,610284
106,2018,4,17,573097,601154,573096
107,2018,4,18,630449,659236,630448
108,2018,4,19,828906,868126,828906
109,2018,4,20,1077846,1120312,1077846
110,2018,4,21,894759,928765,894759
111,2018,4,22,864468,895554,864468
112,2018,4,23,820387,851033,820387
113,2018,4,24,770932,799024,770932
114,2018,4,25,668201,697195,668201
115,2018,4,26,615658,646280,615658
116,2018,4,27,664089,695256,664089
117,2018,4,28,873656,905668,873656
118,2018,4,29,1015966,1052899,1015966
119,2018,4,30,1108378,1150976,1108377
120,2018,5,1,857216,892041,857216
121,2018,5,2,855473,886193,855473
122,2018,5,3,971129,1004223,971129
123,2018,5,4,750286,778975,750286
124,2018,5,5,716405,743298,716404
125,2018,5,6,699699,729226,699699
126,2018,5,7,632928,660443,632928
127,2018,5,8,764017,791739,764017
128,2018,5,9,893023,925080,893023
129,2018,5,10,1125293,1170604,1125293
130,2018,5,11,746675,776844,746675
131,2018,5,12,918475,948576,918475
132,2018,5,13,878106,909008,878106
133,2018,5,14,576933,602585,576933
134,2018,5,15,474711,497835,474711
135,2018,5,16,351474,371319,351474
136,2018,5,17,373819,392365,373819
137,2018,5,18,429146,448050,429146
138,2018,5,19,541828,564087,541827
139,2018,5,20,559748,585949,559748
140,2018,5,21,540760,562492,540760
141,2018,5,22,541664,561216,541663
142,2018,5,23,441888,456956,441888
143,2018,5,24,326712,343035,326712
144,2018,5,25,274135,289896,274135
145,2018,5,26,354782,369810,354782
146,2018,5,27,355105,371895,355105
147,2018,5,28,344369,363700,344369
148,2018,5,29,485171,513478,485171
149,2018,5,30,566983,593978,566983
150,2018,5,31,430293,451174,430293
151,2018,6,1,483400,501583,483400
152,2018,6,2,561853,581091,561852
153,2018,6,3,600441,619881,600441
154,2018,6,4,454102,470376,454102
155,2018,6,5,370040,385062,370040
156,2018,6,6,332496,348102,332496
157,2018,6,7,360882,377810,360882
158,2018,6,8,538624,564681,538624
159,2018,6,9,710078,745228,710078
160,2018,6,10,720850,752374,720850
161,2018,6,11,610349,640349,610349
162,2018,6,12,601665,633172,601665
163,2018,6,13,701973,732697,701973
164,2018,6,14,693227,724374,693227
165,2018,6,15,777890,810555,777890
166,2018,6,16,713033,744677,713033
167,2018,6,17,878748,910304,878748
168,2018,6,18,1018465,1055981,1018465
169,2018,6,19,1004464,1040576,1004464
170,2018,6,20,690868,719813,690868
171,2018,6,21,766719,797328,766718
172,2018,6,22,676352,706386,676352
173,2018,6,23,712329,742066,712329
174,2018,6,24,607703,637131,607703
175,2018,6,25,611042,640001,611042
176,2018,6,26,713013,741344,713012
177,2018,6,27,1013523,1046039,1013523
178,2018,6,28,1002206,1041588,1002206
179,2018,6,29,675275,703404,675274
180,2018,6,30,613074,640038,613074
181,2018,7,1,581273,608729,581273
182,2018,7,2,502075,528333,502075
183,2018,7,3,482512,507953,482512
184,2018,7,4,544471,571993,544471
185,2018,7,5,595599,626144,595598
186,2018,7,6,760880,791219,760880
187,2018,7,7,808093,838171,808092
188,2018,7,8,683283,713763,683283
189,2018,7,9,470562,494100,470562
190,2018,7,10,517610,543841,517610
191,2018,7,11,435366,458396,435366
192,2018,7,12,589615,617407,589615
193,2018,7,13,644801,672819,644800
194,2018,7,14,684767,712402,684767
195,2018,7,15,772730,802647,772730
196,2018,7,16,742312,774911,742312
197,2018,7,17,2561280,2749920,2561280
198,2018,7,18,3553545,3816544,3553545
199,2018,7,19,3477381,3741988,3477377
200,2018,7,20,3498841,3761681,3498841
201,2018,7,21,3449927,3714488,3449925
202,2018,7,22,3433979,3705427,3433977
203,2018,7,23,3536017,3806293,3536015
204,2018,7,24,3035117,3260074,3035117
205,2018,7,25,3389702,3649139,3389702
206,2018,7,26,3381375,3640471,3381374
207,2018,7,27,3366283,3626977,3366281
208,2018,7,28,3300162,3562083,3300159
209,2018,7,29,3297256,3561677,3297255
210,2018,7,30,3298632,3563916,3298632
211,2018,7,31,3381153,3651438,3381150
212,2018,8,1,3433359,3701860,3433358
213,2018,8,2,3431804,3696928,3431804
214,2018,8,3,3437995,3699095,3437992
215,2018,8,4,3348551,3608865,3348549
216,2018,8,5,3305216,3578603,3305215
217,2018,8,6,3290581,3558640,3290580
218,2018,8,7,3214115,3468617,3214109
219,2018,8,8,3221731,3481832,3221727
220,2018,8,9,3409003,3680197,3409000
221,2018,8,10,3507859,3785486,3507855
222,2018,8,11,3439620,3711130,3439620
223,2018,8,12,3451994,3733992,3451992
224,2018,8,13,3440554,3716595,3440552
225,2018,8,14,606910,637413,606910
226,2018,8,15,2546344,2757915,2546341
227,2018,8,16,3418016,3681939,3418014
228,2018,8,17,3187467,3440611,3187466
229,2018,8,18,309004,326684,309002
230,2018,8,19,309023,332650,309023
231,2018,8,20,3265658,3545064,3265655
232,2018,8,21,338757,358254,338756
233,2018,8,22,1165136,1255258,1165136
234,2018,8,23,2076725,2239979,2076725
235,2018,8,24,3386309,3650499,3386309
236,2018,8,25,2396091,2601284,2396089
237,2018,8,26,3343467,3616641,3343467
238,2018,8,27,3362564,3630317,3362562
239,2018,8,28,3329941,3592863,3329940
240,2018,8,29,3400813,3668078,3400811
241,2018,8,30,3439251,3716240,3439250
242,2018,8,31,3456831,3742077,3456828
243,2018,9,1,3490320,3768555,3490317
244,2018,9,2,3421360,3698962,3421359
245,2018,9,3,3388113,3658699,3388110
246,2018,9,4,3450325,3720619,3450322
247,2018,9,5,3423129,3690555,3423127
248,2018,9,6,2692077,2897444,2692077
249,2018,9,7,230331,240299,230331
250,2018,9,8,2456724,2663260,2456722
251,2018,9,9,3425617,3688947,3425615
252,2018,9,10,3323592,3592448,3323592
253,2018,9,11,2582896,2784871,2582896
254,2018,9,12,2223335,2404366,2223334
255,2018,9,13,3408925,3683557,3408924
256,2018,9,14,3377511,3652524,3377509
257,2018,9,15,3162858,3426918,3162857
258,2018,9,16,3444745,3721749,3444743
259,2018,9,17,3399849,3671743,3399846
260,2018,9,18,3417485,3695514,3417485
261,2018,9,19,2034075,2190047,2034073
262,2018,9,20,2308601,2525692,2308600
263,2018,9,21,3312550,3579690,3312548
264,2018,9,22,3372933,3650986,3372933
265,2018,9,23,3412237,3700502,3412235
266,2018,9,24,3358469,3646266,3358463
267,2018,9,25,3389103,3664320,3389100
268,2018,9,26,2702973,2904773,2702971
269,2018,9,27,1941490,2091544,1941488
270,2018,9,28,1885627,2031324,1885626
271,2018,9,29,3319438,3602594,3319438
272,2018,9,30,3367139,3640239,3367137
273,2018,10,1,3344072,3613170,3344068
274,2018,10,2,2580851,2785041,2580849
275,2018,10,3,3215302,3467729,3215301
276,2018,10,4,2054027,2219632,2054027
277,2018,10,5,1608998,1724255,1608998
278,2018,10,6,3356430,3630635,3356427
279,2018,10,7,727600,763192,727599
280,2018,10,8,1972185,2134636,1972184
281,2018,10,9,2404938,2592524,2404937
282,2018,10,10,2255498,2453536,2255498
283,2018,10,11,775258,847814,775258
284,2018,10,12,32344,34155,32344
285,2018,10,13,234339,244534,234339
286,2018,10,14,157214,165076,157214
287,2018,10,15,146115,152377,146115
288,2018,10,16,183047,192194,183047
289,2018,10,17,122085,127016,122085
290,2018,10,18,48919,51258,48919
291,2018,10,19,5832,6150,5832
292,2018,10,20,6041,6367,6041
293,2018,10,21,6143,6479,6143
294,2018,10,22,7485,7910,7485
295,2018,10,23,5337,5621,5337
296,2018,10,24,43945,45535,43945
297,2018,10,25,75818,80624,75818
298,2018,10,26,187099,197289,187099
299,2018,10,27,216180,226491,216180
300,2018,10,28,299552,314261,299552
301,2018,10,29,138331,145431,138331
302,2018,10,30,13179,14966,13179
303,2018,10,31,22206,22929,22206
304,2018,11,1,86330,92460,86330
305,2018,11,2,24976,25855,24976
306,2018,11,3,597,665,597
307,2018,11,4,261134,274372,261134
308,2018,11,5,173334,183389,173334
309,2018,11,6,160221,168222,160221
310,2018,11,7,118877,125372,118877
311,2018,11,8,14951,16362,14951
312,2018,11,9,175637,184185,175637
313,2018,11,10,649,719,649
314,2018,11,11,198622,207873,198622
315,2018,11,12,171753,181363,171753
316,2018,11,13,128281,135792,128281
317,2018,11,14,126391,131935,126391
318,2018,11,15,175607,186653,175607
319,2018,11,16,171103,181487,171103
320,2018,11,17,229083,240907,229083
321,2018,11,18,116373,120192,116373
322,2018,11,19,200795,211473,200795
323,2018,11,20,199399,208684,199399
324,2018,11,21,1437439,1552462,1437438
325,2018,11,22,1823585,1960048,1823585
326,2018,11,23,550550,594816,550550
327,2018,11,24,239980,248057,239980
328,2018,11,25,219127,228619,219127
329,2018,11,26,177460,185838,177460
330,2018,11,27,1526225,1649872,1526222
331,2018,11,28,3391007,3663469,3391006
332,2018,11,29,3402967,3676396,3402967
333,2018,11,30,3611321,3894823,3611320
334,2018,12,1,3586087,3870717,3586085
335,2018,12,2,3579858,3879220,3579858
336,2018,12,3,3486713,3776710,3486711
337,2018,12,4,3480952,3771140,3480952
338,2018,12,5,1900957,2043068,1900957
339,2018,12,6,2912992,3152747,2912991
340,2018,12,7,2135666,2308023,2135665
341,2018,12,8,3430676,3739794,3430674
342,2018,12,9,3481013,3767925,3481012
343,2018,12,10,3489877,3780551,3489871
344,2018,12,11,3547849,3837128,3547844
345,2018,12,12,3610969,3899555,3610966
346,2018,12,13,3536426,3816948,3536422
347,2018,12,14,3590892,3887218,3590891
348,2018,12,15,3423341,3729461,3423339
349,2018,12,16,1517690,1637237,1517690
350,2018,12,17,3491188,3790544,3491186
351,2018,12,18,3526709,3826005,3526707
352,2018,12,19,3498091,3785012,3498090
353,2018,12,20,3523435,3814645,3523431
354,2018,12,21,3544443,3857816,3544437
355,2018,12,22,3459382,3753725,3459378
356,2018,12,23,3470933,3764068,3470930
357,2018,12,24,3577240,3877383,3577240
358,2018,12,25,3484144,3783013,3484141
359,2018,12,26,3360207,3652051,3360206
360,2018,12,27,3479879,3783332,3479877
361,2018,12,28,3572432,3873841,3572430
362,2018,12,29,3558302,3852695,3558299
363,2018,12,30,3594111,3899641,3594107
364,2018,12,31,3656603,3972584,3656601
