,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
70,2017,3,12,843079,879740,843079
71,2017,3,13,714058,746887,714058
72,2017,3,14,710328,743781,710327
73,2017,3,15,710081,743539,710081
74,2017,3,16,732999,771322,732999
75,2017,3,17,723686,757403,723685
76,2017,3,18,728785,758934,728785
77,2017,3,19,714723,743027,714723
78,2017,3,20,610750,636551,610750
79,2017,3,21,560190,584734,560190
80,2017,3,22,581031,605672,581031
81,2017,3,23,540279,565888,540279
82,2017,3,24,585593,612521,585593
83,2017,3,25,699663,727665,699663
84,2017,3,26,666095,692850,666095
85,2017,3,27,562993,586872,562993
86,2017,3,28,622460,649958,622460
87,2017,3,29,670801,703445,670801
88,2017,3,30,681918,718542,681918
89,2017,3,31,712508,750824,712508
90,2017,4,1,685712,715752,685712
91,2017,4,2,679741,708265,679741
92,2017,4,3,562601,586631,562601
93,2017,4,4,546252,569862,546252
94,2017,4,5,544920,568084,544920
95,2017,4,6,569136,594229,569136
96,2017,4,7,589049,614000,589049
97,2017,4,8,695985,723019,695985
98,2017,4,9,686386,712327,686386
99,2017,4,10,568319,591782,568319
100,2017,4,11,556041,578965,556041
101,2017,4,12,554541,577258,554541
102,2017,4,13,582621,607996,582621
103,2017,4,14,644606,672524,644606
104,2017,4,15,704468,732235,704468
105,2017,4,16,701743,729242,701743
106,2017,4,17,561043,584516,561043
107,2017,4,18,540342,562507,540342
108,2017,4,19,554019,576665,554019
109,2017,4,20,541142,565038,541142
110,2017,4,21,565719,589357,565719
111,2017,4,22,690103,715870,690103
112,2017,4,23,688855,715651,688855
113,2017,4,24,548709,571480,548709
114,2017,4,25,538077,560649,538077
115,2017,4,26,509634,532110,509634
116,2017,4,27,534318,558156,534318
117,2017,4,28,601077,627498,601077
118,2017,4,29,698991,727028,698991
119,2017,4,30,700937,728977,700937
120,2017,5,1,739349,773441,739349
121,2017,5,2,687066,718383,687066
122,2017,5,3,707921,738787,707921
123,2017,5,4,599125,624982,599125
124,2017,5,5,627998,654462,627998
125,2017,5,6,672943,700766,672943
126,2017,5,7,660318,686961,660318
127,2017,5,8,539391,562714,539391
128,2017,5,9,602084,629142,602084
129,2017,5,10,669012,698944,669011
130,2017,5,11,678997,712067,678997
131,2017,5,12,625004,651723,625004
132,2017,5,13,649809,673504,649809
133,2017,5,14,660192,684947,660192
134,2017,5,15,644818,673227,644818
135,2017,5,16,636555,664987,636554
136,2017,5,17,641050,669373,641049
137,2017,5,18,512759,533965,512759
138,2017,5,19,498740,519409,498740
139,2017,5,20,650086,674050,650086
140,2017,5,21,630086,654367,630086
141,2017,5,22,489610,510406,489610
142,2017,5,23,506603,527305,506603
143,2017,5,24,514832,535809,514832
144,2017,5,25,545737,571020,545737
145,2017,5,26,614924,644465,614924
146,2017,5,27,750000,782760,750000
147,2017,5,28,745906,778557,745906
148,2017,5,29,543760,566597,543760
149,2017,5,30,431733,452000,431733
150,2017,5,31,438942,456683,438942
151,2017,6,1,627943,657999,627943
152,2017,6,2,655238,685448,655238
153,2017,6,3,701529,729440,701529
154,2017,6,4,590172,612902,590171
155,2017,6,5,501971,522495,501971
156,2017,6,6,540445,565313,540445
157,2017,6,7,605455,633811,605455
158,2017,6,8,619329,648889,619329
159,2017,6,9,604939,630337,604939
160,2017,6,10,610998,634807,610998
161,2017,6,11,597381,621408,597381
162,2017,6,12,496897,517951,496897
163,2017,6,13,454711,474318,454711
164,2017,6,14,486920,507731,486920
165,2017,6,15,571481,597960,571481
166,2017,6,16,650241,680366,650239
167,2017,6,17,730193,762105,730193
168,2017,6,18,619097,643801,619097
169,2017,6,19,488909,509925,488909
170,2017,6,20,488597,509473,488597
171,2017,6,21,624760,654962,624760
172,2017,6,22,636672,667269,636672
173,2017,6,23,672759,704265,672759
174,2017,6,24,736371,769664,736370
175,2017,6,25,775599,816030,775599
176,2017,6,26,635086,668478,635086
177,2017,6,27,528284,552999,528284
178,2017,6,28,534382,558156,534382
179,2017,6,29,498927,522118,498927
180,2017,6,30,542139,566649,542139
181,2017,7,1,743347,777280,743347
182,2017,7,2,726390,761270,726390
183,2017,7,3,630615,662258,630615
184,2017,7,4,637229,669145,637229
185,2017,7,5,574142,601465,574142
186,2017,7,6,482833,504660,482833
187,2017,7,7,534912,558173,534912
188,2017,7,8,735671,769498,735671
189,2017,7,9,718831,754035,718831
190,2017,7,10,606880,638033,606880
191,2017,7,11,589477,620209,589477
192,2017,7,12,606500,637020,606500
193,2017,7,13,615505,647809,615505
194,2017,7,14,657986,690406,657986
195,2017,7,15,740209,774053,740208
196,2017,7,16,729729,763996,729729
197,2017,7,17,628228,659103,628228
198,2017,7,18,583942,613411,583942
199,2017,7,19,600344,629567,600344
200,2017,7,20,611411,642511,611411
201,2017,7,21,641427,673758,641427
202,2017,7,22,716671,749854,716671
203,2017,7,23,693465,726806,693465
204,2017,7,24,589824,620877,589824
205,2017,7,25,587379,617800,587379
206,2017,7,26,602696,632518,602696
207,2017,7,27,602740,634243,602740
208,2017,7,28,638790,670783,638790
209,2017,7,29,620249,647636,620249
210,2017,7,30,583908,610166,583908
211,2017,7,31,538502,564709,538502
212,2017,8,1,597016,627531,597016
213,2017,8,2,594165,623828,594165
214,2017,8,3,553616,579574,553616
215,2017,8,4,527490,551725,527490
216,2017,8,5,590723,615781,590723
217,2017,8,6,575489,601088,575489
218,2017,8,7,488443,511426,488443
219,2017,8,8,563737,593190,563737
220,2017,8,9,612650,645252,612650
221,2017,8,10,603331,633539,603330
222,2017,8,11,544975,569256,544975
223,2017,8,12,600809,626389,600809
224,2017,8,13,597373,623210,597373
225,2017,8,14,516957,540187,516957
226,2017,8,15,509415,532829,509415
227,2017,8,16,512323,535243,512323
228,2017,8,17,539847,565003,539847
229,2017,8,18,652111,683302,652111
230,2017,8,19,722019,753837,722018
231,2017,8,20,707411,739030,707410
232,2017,8,21,640683,670614,640682
233,2017,8,22,449516,472325,449516
234,2017,8,23,339993,356611,339993
235,2017,8,24,604594,635170,604594
236,2017,8,25,635544,666846,635544
237,2017,8,26,695753,727566,695753
238,2017,8,27,685980,717129,685980
239,2017,8,28,596620,625814,596620
240,2017,8,29,584172,612894,584172
241,2017,8,30,591976,621514,591976
242,2017,8,31,611886,641475,611886
243,2017,9,1,629943,663564,629943
244,2017,9,2,690682,724488,690682
245,2017,9,3,688383,722126,688383
246,2017,9,4,590658,620708,590658
247,2017,9,5,570368,600010,570368
248,2017,9,6,560099,587901,560099
249,2017,9,7,580317,609680,580317
250,2017,9,8,500114,522484,500114
251,2017,9,9,560807,318622,305857
252,2017,9,10,653519,0,0
253,2017,9,11,570362,0,0
254,2017,9,12,567298,0,0
255,2017,9,13,571985,0,0
256,2017,9,14,541026,0,0
257,2017,9,15,505557,0,0
258,2017,9,16,542903,0,0
259,2017,9,17,541512,0,0
260,2017,9,18,484082,0,0
261,2017,9,19,472366,0,0
262,2017,9,20,565410,0,0
263,2017,9,21,573737,0,0
264,2017,9,22,603919,0,0
265,2017,9,23,695926,0,0
266,2017,9,24,659781,0,0
267,2017,9,25,555037,0,0
268,2017,9,26,462140,0,0
269,2017,9,27,435210,0,0
270,2017,9,28,452489,0,0
271,2017,9,29,600222,0,0
272,2017,9,30,672711,0,0
273,2017,10,1,658696,687637,658696
274,2017,10,2,548672,575255,548672
275,2017,10,3,462900,484036,462900
276,2017,10,4,398021,415059,398021
277,2017,10,5,527054,553966,527054
278,2017,10,6,606422,635975,606422
279,2017,10,7,644072,669366,644072
280,2017,10,8,550364,571397,550364
281,2017,10,9,483529,503445,483529
282,2017,10,10,530111,556220,530109
283,2017,10,11,528466,554591,528466
284,2017,10,12,545235,574659,545235
285,2017,10,13,586672,616038,586672
286,2017,10,14,560263,581925,560263
287,2017,10,15,525503,546340,525503
288,2017,10,16,442640,462058,442640
289,2017,10,17,430940,449980,430940
290,2017,10,18,445448,464787,445448
291,2017,10,19,447796,468456,447796
292,2017,10,20,469054,489233,469054
293,2017,10,21,532155,552245,532155
294,2017,10,22,566089,588843,566089
295,2017,10,23,542678,568851,542678
296,2017,10,24,537317,563370,537317
297,2017,10,25,432709,453985,432709
298,2017,10,26,394560,413272,394560
299,2017,10,27,533543,559527,533543
300,2017,10,28,649637,676964,649637
301,2017,10,29,557585,581322,557585
302,2017,10,30,428648,447173,428648
303,2017,10,31,451458,470350,451458
304,2017,11,1,571297,597304,571297
305,2017,11,2,536864,565896,536864
306,2017,11,3,478328,498410,478328
307,2017,11,4,497668,517542,497668
308,2017,11,5,500788,520997,500788
309,2017,11,6,431865,450062,431865
310,2017,11,7,470966,492894,470966
311,2017,11,8,540414,565883,540414
312,2017,11,9,496588,523282,496588
313,2017,11,10,458920,478901,458920
314,2017,11,11,506850,526823,506850
315,2017,11,12,603086,630480,603086
316,2017,11,13,522766,548587,522766
317,2017,11,14,490191,515277,490191
318,2017,11,15,512292,538011,512292
319,2017,11,16,488686,514863,488686
320,2017,11,17,514592,542057,514592
321,2017,11,18,588970,614693,588970
322,2017,11,19,564618,590845,564618
323,2017,11,20,499066,523268,499066
324,2017,11,21,498193,523838,498193
325,2017,11,22,509887,535589,509887
326,2017,11,23,572744,603767,572744
327,2017,11,24,425588,446958,425588
328,2017,11,25,491892,511783,491892
329,2017,11,26,496803,518243,496803
330,2017,11,27,504194,530547,504194
331,2017,11,28,494609,520381,494609
332,2017,11,29,494073,521408,494073
333,2017,11,30,525741,556177,525741
334,2017,12,1,538025,566871,538025
335,2017,12,2,626316,655819,626316
336,2017,12,3,599606,626695,599606
337,2017,12,4,513603,539724,513603
338,2017,12,5,508764,533983,508764
339,2017,12,6,465547,489496,465547
340,2017,12,7,454904,481622,454904
341,2017,12,8,492378,517206,492378
342,2017,12,9,544541,568367,544540
343,2017,12,10,480900,502603,480900
344,2017,12,11,6396,6991,6396
345,2017,12,12,6052,6661,6052
346,2017,12,13,317526,333007,317526
347,2017,12,14,447602,471673,447602
348,2017,12,15,391643,411391,391643
349,2017,12,16,6971,7533,6971
350,2017,12,17,6717,7273,6717
351,2017,12,18,6207,6745,6207
352,2017,12,19,6079,6611,6079
353,2017,12,20,6251,6817,6251
354,2017,12,21,6448,7015,6448
355,2017,12,22,6508,7044,6508
356,2017,12,23,6848,7364,6848
357,2017,12,24,6910,7467,6910
358,2017,12,25,54298,56368,54298
359,2017,12,26,438790,459775,438790
360,2017,12,27,432692,454511,432692
361,2017,12,28,455476,480210,455476
362,2017,12,29,490523,514573,490523
363,2017,12,30,493665,518028,493665
364,2017,12,31,498806,525829,498806
